url,incident_number,links,occurred_on_date,district,district_name,shooting,location_of_occurrence,street,nature_of_incident,officer_journal_name,offenses,incident_clearance,number_of_arrestees,number_of_victims,number_of_offenders
https://www.wokewindows.org/incidents/202091647,202091647,false,2020-12-14 18:18:00,B3,Mattapan,false,"",HOSMER ST,"",,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091665,202091665,false,2020-12-14 18:16:00,C6,South Boston,false,306 ATHENS ST,ATHENS ST,INVESTIGATE PERSON,053244  BRIAN PERRY,INVESTIGATE PERSON; THREATS TO DO BODILY HARM,,,,
https://www.wokewindows.org/incidents/202091650,202091650,false,2020-12-14 18:13:00,D4,South End,false,361 NEWBURY ST,NEWBURY ST,LARCENY SHOPLIFTING,102399  DANIEL SPARROW,LARCENY SHOPLIFTING,,,,
https://www.wokewindows.org/incidents/202091657,202091657,false,2020-12-14 18:11:00,D4,South End,false,281 HUNTINGTON AVE,HUNTINGTON AVE,INVESTIGATE PERSON,,INVESTIGATE PERSON; WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),,,,
https://www.wokewindows.org/incidents/202091651,202091651,false,2020-12-14 18:10:00,B3,Mattapan,false,22 BROWNING AVE,BROWNING AVE,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,,,,
https://www.wokewindows.org/incidents/202092316,202092316,false,2020-12-14 18:00:00,B2,Roxbury,false,733 PARKER ST,PARKER ST,INVESTIGATE PROPERTY,102684  JOSEPH MCDONOUGH,INVESTIGATE PROPERTY,,,,
https://www.wokewindows.org/incidents/202091646,202091646,false,2020-12-14 17:57:00,B3,Mattapan,false,"",PAGE ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091644,202091644,false,2020-12-14 17:54:00,A15,Charlestown,false,85 MAIN ST,MAIN ST,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,,,,
https://www.wokewindows.org/incidents/202091641,202091641,false,2020-12-14 17:43:00,A1,Downtown,false,"",,TOWED MOTOR VEHICLE,141503  SARAH-JANE HASSAN-MCDAID,TOWED MOTOR VEHICLE,,,,
https://www.wokewindows.org/incidents/202091653,202091653,false,2020-12-14 17:38:00,B3,Mattapan,false,96 SELDEN ST,SELDEN ST,SICK ASSIST,153089  LUIS CAPRILES,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202091654,202091654,false,2020-12-14 17:35:00,B3,Mattapan,false,9 WILBERT CIR,WILBERT CIR,LARCENY ALL OTHERS,140282  CHRISTOPHER ADAMS,LARCENY ALL OTHERS,,,,
https://www.wokewindows.org/incidents/202091648,202091648,false,2020-12-14 17:24:00,B3,Mattapan,false,25 THEODORE ST,THEODORE ST,INVESTIGATE PERSON,,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091658,202091658,false,2020-12-14 17:20:00,C6,South Boston,false,"",,M/V ACCIDENT - PROPERTY DAMAGE,,M/V ACCIDENT - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202091656,202091656,false,2020-12-14 17:07:00,C11,Dorchester,false,1076 WASHINGTON ST,WASHINGTON ST,TOWED MOTOR VEHICLE,093941  DANIEL ISBERG,TOWED MOTOR VEHICLE,,,,
https://www.wokewindows.org/incidents/202091627,202091627,false,2020-12-14 17:02:00,B2,Roxbury,false,87 FAYSTON ST,FAYSTON ST,MISSING PERSON,,MISSING PERSON,,,,
https://www.wokewindows.org/incidents/202091795,202091795,false,2020-12-14 17:00:00,B2,Roxbury,false,"",BLUE HILL AVE,"",,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202093210,202093210,false,2020-12-14 17:00:00,C11,Dorchester,false,16 PORT NORFOLK ST,PORT NORFOLK ST,PROPERTY - ACCIDENTAL DAMAGE,100417  THOMAS FLYNN,PROPERTY - ACCIDENTAL DAMAGE,,,,
https://www.wokewindows.org/incidents/202091639,202091639,false,2020-12-14 16:59:00,E18,Hyde Park,false,562 HYDE PARK AVE,HYDE PARK AVE,LARCENY ALL OTHERS,153174  LEA ALLEN,LARCENY ALL OTHERS,,,,
https://www.wokewindows.org/incidents/202091638,202091638,false,2020-12-14 16:55:00,C11,Dorchester,false,"",,VAL - OPERATING AFTER REV/SUSP.,,VAL - OPERATING AFTER REV/SUSP.,,,,
https://www.wokewindows.org/incidents/202091632,202091632,false,2020-12-14 16:53:00,D14,Brighton,false,1800 SOLDIERS FIELD RD,SOLDIERS FIELD RD,SICK ASSIST,120434  LEE MERLINO,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202091631,202091631,false,2020-12-14 16:53:00,A7,East Boston,false,"",,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,148271  JOHN HOULIHAN,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,,,,
https://www.wokewindows.org/incidents/202091652,202091652,false,2020-12-14 16:46:00,C11,Dorchester,false,144 SAVIN HILL AVE,SAVIN HILL AVE,VAL - VIOLATION OF AUTO LAW,128227  JAMES HOSEA,VAL - VIOLATION OF AUTO LAW,,,,
https://www.wokewindows.org/incidents/202091637,202091637,false,2020-12-14 16:40:00,D4,South End,false,"",COMMONWEALTH AVE,"",,ASSAULT - AGGRAVATED,,,,
https://www.wokewindows.org/incidents/202091634,202091634,false,2020-12-14 16:36:00,E18,Hyde Park,false,687 CUMMINS HWY,CUMMINS HWY,M/V ACCIDENT - PERSONAL INJURY,089182  BRIAN MACLEAN,M/V ACCIDENT - PERSONAL INJURY,,,,
https://www.wokewindows.org/incidents/202091626,202091626,false,2020-12-14 16:30:00,E5,West Roxbury,false,"",,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,126514  RYAN SCHAIN,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,,,,
https://www.wokewindows.org/incidents/202091630,202091630,false,2020-12-14 16:24:00,E5,West Roxbury,false,31 WEYMOUTH AVE,WEYMOUTH AVE,SICK ASSIST,011428  SCOTT MACISAAC,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202091635,202091635,false,2020-12-14 16:24:00,C6,South Boston,false,285 DORCHESTER ST,DORCHESTER ST,DEATH INVESTIGATION,011184  STEVEN SMIGLIANI,DEATH INVESTIGATION,,,,
https://www.wokewindows.org/incidents/202091619,202091619,false,2020-12-14 16:22:00,B2,Roxbury,false,"",CEDAR ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091614,202091614,false,2020-12-14 16:22:00,B3,Mattapan,false,"",HOSMER ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091613,202091613,false,2020-12-14 16:20:00,A1,Downtown,false,15 EDINBORO ST,EDINBORO ST,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,081127  DAVID MALCOLM,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,,,,
https://www.wokewindows.org/incidents/202091617,202091617,false,2020-12-14 16:20:00,C11,Dorchester,false,17 HARBOR VIEW ST,HARBOR VIEW ST,M/V ACCIDENT - PROPERTY DAMAGE,128227  JAMES HOSEA,M/V ACCIDENT - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202092028,202092028,false,2020-12-14 16:17:00,A15,Charlestown,false,"",VINE ST,"",,VIOLATION - RESTRAINING ORDER (NO ARREST),,,,
https://www.wokewindows.org/incidents/202091615,202091615,false,2020-12-14 16:14:00,D4,South End,false,1 RING RD,RING RD,LARCENY SHOPLIFTING,,LARCENY SHOPLIFTING,,,,
https://www.wokewindows.org/incidents/202095565,202095565,false,2020-12-14 16:14:00,D14,Brighton,false,1200 COMMONWEALTH AVE,WASHINGTON ST,LARCENY ALL OTHERS,009557  CLEVELAND BURWELL,LARCENY ALL OTHERS,,,,
https://www.wokewindows.org/incidents/202091628,202091628,false,2020-12-14 16:05:00,D14,Brighton,false,42 BOSTONIA AVE,BOSTONIA AVE,INVESTIGATE PERSON,,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091625,202091625,false,2020-12-14 16:00:00,A15,Charlestown,false,53 TUFTS ST,TUFTS ST,INVESTIGATE PERSON,009017  RICHARD GREER,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091645,202091645,false,2020-12-14 15:46:00,A1,Downtown,false,90 TREMONT ST,TREMONT ST,SICK ASSIST,148258  SARAH DREW,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202091609,202091609,false,2020-12-14 15:35:00,C11,Dorchester,false,"",GLENDALE ST,"",,THREATS TO DO BODILY HARM,,,,
https://www.wokewindows.org/incidents/202091606,202091606,false,2020-12-14 15:25:00,E18,Hyde Park,false,1631 HYDE PARK AVE,HYDE PARK AVE,SICK/INJURED/MEDICAL - PERSON,050078  CAROL MORSE,SICK/INJURED/MEDICAL - PERSON,,,,
https://www.wokewindows.org/incidents/202091601,202091601,false,2020-12-14 15:24:00,C11,Dorchester,false,"",,M/V ACCIDENT - OTHER CITY VEHICLE,,M/V ACCIDENT - OTHER CITY VEHICLE,,,,
https://www.wokewindows.org/incidents/202091618,202091618,false,2020-12-14 15:14:00,D4,South End,false,"",HUNTINGTON AVE,"",,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202092100,202092100,false,2020-12-14 15:08:00,C11,Dorchester,false,"",GIBSON ST,"",,LARCENY THEFT FROM BUILDING,,,,
https://www.wokewindows.org/incidents/202091599,202091599,false,2020-12-14 15:06:00,D4,South End,false,38 WESTLAND AVE,WESTLAND AVE,LARCENY ALL OTHERS,,LARCENY ALL OTHERS,,,,
https://www.wokewindows.org/incidents/202091596,202091596,false,2020-12-14 15:04:00,C6,South Boston,false,"",,"",,M/V ACCIDENT - PERSONAL INJURY,,,,
https://www.wokewindows.org/incidents/202091655,202091655,false,2020-12-14 15:00:00,A1,Downtown,false,"",NEW SUDBURY ST,"",,PROPERTY - LOST/ MISSING,,,,
https://www.wokewindows.org/incidents/202091915,202091915,false,2020-12-14 15:00:00,C6,South Boston,false,170 W SIXTH ST,W BROADWAY,M/V - LEAVING SCENE - PROPERTY DAMAGE,148301  DANIEL SHEEHAN,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202091593,202091593,false,2020-12-14 14:58:00,B3,Mattapan,false,"",W SELDEN ST,"",,VANDALISM,,,,
https://www.wokewindows.org/incidents/202091597,202091597,false,2020-12-14 14:54:00,E5,West Roxbury,false,138 TYNDALE ST,TYNDALE ST,SICK ASSIST,051652  JAMES MCDONNELL,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202091629,202091629,false,2020-12-14 14:51:00,B2,Roxbury,false,108 WINTHROP ST,WINTHROP ST,LARCENY THEFT FROM BUILDING,012026  DENNIS MORSON,LARCENY THEFT FROM BUILDING; LARCENY ALL OTHERS,,,,
https://www.wokewindows.org/incidents/202091595,202091595,false,2020-12-14 14:40:00,D4,South End,false,107 PARK DR,PARK DR,INVESTIGATE PERSON,153131  JOSEPH CAMPOT,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091584,202091584,false,2020-12-14 14:36:00,B2,Roxbury,false,"",REGENT ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091608,202091608,false,2020-12-14 14:32:00,B2,Roxbury,false,"",BLUE HILL AVE,"",,THREATS TO DO BODILY HARM,,,,
https://www.wokewindows.org/incidents/202091822,202091822,false,2020-12-14 14:30:00,C6,South Boston,false,8 ALLSTATE RD,W BROADWAY,LARCENY ALL OTHERS,102191  MADELINE BANKS,LARCENY ALL OTHERS; LARCENY THEFT FROM BUILDING,,,,
https://www.wokewindows.org/incidents/202091603,202091603,false,2020-12-14 14:29:00,D4,South End,false,35 NORTHAMPTON ST,WASHINGTON ST,VERBAL DISPUTE,102399  DANIEL SPARROW,VERBAL DISPUTE; THREATS TO DO BODILY HARM,,,,
https://www.wokewindows.org/incidents/202091594,202091594,false,2020-12-14 14:25:00,A1,Downtown,false,65 BEACH ST,BEACH ST,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,081082  ROBERT FLYNN,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,,,,
https://www.wokewindows.org/incidents/202091600,202091600,false,2020-12-14 14:25:00,B2,Roxbury,false,"",CLARENCE ST,"",,ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/202091586,202091586,false,2020-12-14 14:17:00,B3,Mattapan,false,"",,M/V - LEAVING SCENE - PROPERTY DAMAGE,116933  MATTHEW WYMAN,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202091575,202091575,false,2020-12-14 14:11:00,D4,South End,false,794 MASSACHUSETTS AVE,MASSACHUSETTS AVE,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,144459  BRENDAN LINNANE,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,,,,
https://www.wokewindows.org/incidents/202091570,202091570,false,2020-12-14 14:01:00,B3,Mattapan,false,"",HARVARD AVE,"",,ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/202093471,202093471,false,2020-12-14 14:00:00,D14,Brighton,false,1931 COMMONWEALTH AVE,COMMONWEALTH AVE,INVESTIGATE PROPERTY,010426  STEVEN MCGOVERN,INVESTIGATE PROPERTY,,,,
https://www.wokewindows.org/incidents/202091576,202091576,false,2020-12-14 14:00:00,D14,Brighton,false,"",WINSHIP ST,"",,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091598,202091598,false,2020-12-14 14:00:00,B2,Roxbury,false,55 MALCOLM X BLVD,MALCOLM X BLVD,LARCENY ALL OTHERS,,LARCENY ALL OTHERS,,,,
https://www.wokewindows.org/incidents/202091874,202091874,false,2020-12-14 14:00:00,D14,Brighton,false,1960 COMMONWEALTH AVE,WASHINGTON ST,FRAUD - FALSE PRETENSE / SCHEME,138600  AZADI CHARLES-SAMPSON,FRAUD - FALSE PRETENSE / SCHEME; FRAUD - WELFARE,,,,
https://www.wokewindows.org/incidents/202091566,202091566,false,2020-12-14 13:54:00,D14,Brighton,false,989 COMMONWEALTH AVE,COMMONWEALTH AVE,SEXUAL ASSAULT KIT COLLECTED,126516  MICHAEL SHIKOLUK,SEXUAL ASSAULT KIT COLLECTED,,,,
https://www.wokewindows.org/incidents/202091574,202091574,false,2020-12-14 13:48:00,E18,Hyde Park,false,18 LINCOLN ST,LINCOLN ST,THREATS TO DO BODILY HARM,108602  DREW POKRANT,THREATS TO DO BODILY HARM,,,,
https://www.wokewindows.org/incidents/202091589,202091589,false,2020-12-14 13:45:00,B2,Roxbury,false,19 HAMLET ST,HAMLET ST,M/V - LEAVING SCENE - PROPERTY DAMAGE,012026  DENNIS MORSON,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202091568,202091568,false,2020-12-14 13:24:00,A15,Charlestown,false,275 MEDFORD ST,MEDFORD ST,INVESTIGATE PERSON,135962  ANDREW MEDINA,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091573,202091573,false,2020-12-14 13:24:00,D4,South End,false,194 BROOKLINE AVE,BROOKLINE AVE,LARCENY SHOPLIFTING,"153086  DANIEL, J FULLAM JR.",LARCENY SHOPLIFTING,,,,
https://www.wokewindows.org/incidents/202091572,202091572,false,2020-12-14 13:20:00,C11,Dorchester,false,"",CENTRE ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091588,202091588,false,2020-12-14 13:17:00,C11,Dorchester,false,435 COLUMBIA RD,COLUMBIA RD,INVESTIGATE PERSON,093756  LAURA DHOOGE,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091563,202091563,false,2020-12-14 12:58:00,E13,Jamaica Plain,false,2045 COLUMBUS AVE,COLUMBUS AVE,LARCENY ALL OTHERS,010599  WALTER WASHINGTON,LARCENY ALL OTHERS; BURGLARY - RESIDENTIAL,,,,
https://www.wokewindows.org/incidents/202091562,202091562,false,2020-12-14 12:53:00,B2,Roxbury,false,1199 TREMONT ST,TREMONT ST,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),103757  DAVID GODIN,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),,,,
https://www.wokewindows.org/incidents/202091564,202091564,false,2020-12-14 12:43:00,C6,South Boston,false,656 E FIFTH ST,E FIFTH ST,INVESTIGATE PERSON,106713  MICHAEL GOGGIN,INVESTIGATE PERSON; FRAUD - FALSE PRETENSE / SCHEME,,,,
https://www.wokewindows.org/incidents/202091592,202091592,false,2020-12-14 12:42:00,B2,Roxbury,false,728 DUDLEY ST,DUDLEY ST,MISSING PERSON,,MISSING PERSON,,,,
https://www.wokewindows.org/incidents/202091581,202091581,false,2020-12-14 12:34:00,A1,Downtown,false,138 TREMONT ST,TREMONT ST,ASSAULT - AGGRAVATED,099822  JOHN ALVES,ASSAULT - AGGRAVATED,,,,
https://www.wokewindows.org/incidents/202091571,202091571,false,2020-12-14 12:26:00,A1,Downtown,false,32 LANCASTER ST,LANCASTER ST,INVESTIGATE PERSON,122785  CRISTIAN DESILVA,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091565,202091565,false,2020-12-14 12:17:00,B3,Mattapan,false,"",BLUE HILL AVE,"",,THREATS TO DO BODILY HARM,,,,
https://www.wokewindows.org/incidents/202091559,202091559,false,2020-12-14 12:08:00,B2,Roxbury,false,"",,M/V - LEAVING SCENE - PROPERTY DAMAGE,,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202091560,202091560,false,2020-12-14 11:51:00,B3,Mattapan,false,"",ELLINGTON ST,"",,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202092551,202092551,false,2020-12-14 11:48:00,B2,Roxbury,false,"",FOREST ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091556,202091556,false,2020-12-14 11:47:00,B3,Mattapan,false,"",GREENDALE RD,"",,ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/202091542,202091542,false,2020-12-14 11:45:00,A15,Charlestown,false,15 BUNKER HILL ST,VINE ST,FRAUD - FALSE PRETENSE / SCHEME,011696  WILLIAM HENRY,FRAUD - FALSE PRETENSE / SCHEME,,,,
https://www.wokewindows.org/incidents/202091547,202091547,false,2020-12-14 11:36:00,D14,Brighton,false,"",WASHINGTON ST,"",,ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/202091555,202091555,false,2020-12-14 11:31:00,E18,Hyde Park,false,"",,M/V ACCIDENT - PROPERTY DAMAGE,050078  CAROL MORSE,M/V ACCIDENT - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202091543,202091543,false,2020-12-14 11:14:00,B2,Roxbury,false,38 WARREN ST,WARREN ST,M/V - LEAVING SCENE - PERSONAL INJURY,103384  SEAN P GANNON,M/V - LEAVING SCENE - PERSONAL INJURY,,,,
https://www.wokewindows.org/incidents/202091535,202091535,false,2020-12-14 11:05:00,D4,South End,false,370 BEACON ST,BEACON ST,AUTO THEFT,,AUTO THEFT,,,,
https://www.wokewindows.org/incidents/202091545,202091545,false,2020-12-14 11:02:00,D14,Brighton,false,116 N BEACON ST,N BEACON ST,INVESTIGATE PERSON,131245  DAVID HERNANDEZ,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091557,202091557,false,2020-12-14 11:01:00,C6,South Boston,false,5 ALLSTATE RD,ALLSTATE RD,LARCENY SHOPLIFTING,103545  JAMES GAUVIN,LARCENY SHOPLIFTING,,,,
https://www.wokewindows.org/incidents/202094963,202094963,false,2020-12-14 10:54:00,C11,Dorchester,false,273 COLUMBIA RD,GIBSON ST,INVESTIGATE PROPERTY,122348  BRIANA XAVIER,INVESTIGATE PROPERTY,,,,
https://www.wokewindows.org/incidents/202091538,202091538,false,2020-12-14 10:45:00,B3,Mattapan,false,4 RIVER ST,RIVER ST,LARCENY SHOPLIFTING,128208  NAWEED HASSAN,LARCENY SHOPLIFTING,,,,
https://www.wokewindows.org/incidents/202091544,202091544,false,2020-12-14 10:36:00,C11,Dorchester,false,980 DORCHESTER AVE,DORCHESTER AVE,LARCENY SHOPLIFTING,114096  THOMAS SULLIVAN,LARCENY SHOPLIFTING,,,,
https://www.wokewindows.org/incidents/202091721,202091721,false,2020-12-14 10:30:00,D4,South End,false,11 PARK DR,PARK DR,FRAUD - FALSE PRETENSE / SCHEME,108882  JOE MARTINEZ,LARCENY ALL OTHERS; FRAUD - FALSE PRETENSE / SCHEME,,,,
https://www.wokewindows.org/incidents/202091529,202091529,false,2020-12-14 10:12:00,D4,South End,false,285 COLUMBUS AVE,COLUMBUS AVE,LARCENY SHOPLIFTING,,LARCENY SHOPLIFTING,,,,
https://www.wokewindows.org/incidents/202091623,202091623,false,2020-12-14 10:10:00,B2,Roxbury,false,"",WASHINGTON ST,"",,OTHER OFFENSE; VANDALISM,,,,
https://www.wokewindows.org/incidents/202091532,202091532,false,2020-12-14 10:06:00,C11,Dorchester,false,15 MOUNT EVERETT ST,MOUNT EVERETT ST,M/V - LEAVING SCENE - PROPERTY DAMAGE,131262  PAMELA MCDEVITT,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202091552,202091552,false,2020-12-14 10:05:00,B2,Roxbury,false,14 WHEATLEY WAY,WHEATLEY WAY,VANDALISM,,VANDALISM,,,,
https://www.wokewindows.org/incidents/202091528,202091528,false,2020-12-14 10:02:00,B2,Roxbury,false,"",WAKULLAH ST,"",,DEATH INVESTIGATION,,,,
https://www.wokewindows.org/incidents/202091793,202091793,false,2020-12-14 10:00:00,D14,Brighton,false,89 CHESTER ST,WASHINGTON ST,HARASSMENT/ CRIMINAL HARASSMENT,153158  TIMOTHY CROKE,HARASSMENT/ CRIMINAL HARASSMENT,,,,
https://www.wokewindows.org/incidents/202091533,202091533,false,2020-12-14 10:00:00,A15,Charlestown,false,3 CITY SQ,CITY SQ,TOWED MOTOR VEHICLE,011631  SEAN MCCARTHY,TOWED MOTOR VEHICLE,,,,
https://www.wokewindows.org/incidents/202093244,202093244,false,2020-12-14 10:00:00,B3,Mattapan,false,6 BROOKVALE ST,BLUE HILL AVENUE,FRAUD - FALSE PRETENSE / SCHEME,099796  LAKENYA WEBSTER,FRAUD - FALSE PRETENSE / SCHEME; FRAUD - WELFARE,,,,
https://www.wokewindows.org/incidents/212000789,212000789,false,2020-12-14 10:00:00,C11,Dorchester,false,"",PARK ST,"",,MISSING PERSON,,,,
https://www.wokewindows.org/incidents/202091516,202091516,false,2020-12-14 09:53:00,E5,West Roxbury,false,1708 CENTRE ST,CENTRE ST,PROPERTY - FOUND,,PROPERTY - FOUND,,,,
https://www.wokewindows.org/incidents/202091525,202091525,false,2020-12-14 09:45:00,D14,Brighton,false,35 FIDELIS WAY,FIDELIS WAY,INVESTIGATE PERSON,120901  DAVID MACIOCE,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091527,202091527,false,2020-12-14 09:34:00,C11,Dorchester,false,"",PARK ST,"",,BREAKING AND ENTERING (B&E) MOTOR VEHICLE; LARCENY THEFT FROM MV - NON-ACCESSORY,,,,
https://www.wokewindows.org/incidents/202091515,202091515,false,2020-12-14 09:33:00,D14,Brighton,false,230 WASHINGTON ST,WASHINGTON ST,TOWED MOTOR VEHICLE,011059  ANDRELL JONES,TOWED MOTOR VEHICLE,,,,
https://www.wokewindows.org/incidents/202091521,202091521,false,2020-12-14 09:28:00,C11,Dorchester,false,10 ASHMONT ST,ASHMONT ST,INVESTIGATE PROPERTY,,INVESTIGATE PROPERTY,,,,
https://www.wokewindows.org/incidents/202091517,202091517,false,2020-12-14 09:20:00,B3,Mattapan,false,35 ORMOND ST,BLUE HILL AVE,RECOVERED - MV RECOVERED IN BOSTON (STOLEN IN BOSTON) MUST BE SUPPLEMENTAL,116141  AMYLEIGH DEVITO,RECOVERED - MV RECOVERED IN BOSTON (STOLEN IN BOSTON) MUST BE SUPPLEMENTAL,,,,
https://www.wokewindows.org/incidents/202091510,202091510,false,2020-12-14 09:20:00,D4,South End,false,1 E LENOX ST,E LENOX ST,THREATS TO DO BODILY HARM,,THREATS TO DO BODILY HARM,,,,
https://www.wokewindows.org/incidents/202091518,202091518,false,2020-12-14 09:15:00,B3,Mattapan,false,10 ELIZABETH ST,ELIZABETH ST,ASSAULT - SIMPLE,135786  FRANK WOODS,ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/202091764,202091764,false,2020-12-14 09:00:00,D4,South End,false,478 COLUMBUS AVE,COLUMBUS AVE,VANDALISM,102335  DANIEL MCCARTHY,VANDALISM,,,,
https://www.wokewindows.org/incidents/202091506,202091506,false,2020-12-14 08:58:00,B2,Roxbury,false,2919 WASHINGTON ST,WASHINGTON ST,VERBAL DISPUTE,153140  KYLIE LANGTON,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091519,202091519,false,2020-12-14 08:54:00,A1,Downtown,false,21 CORTES ST,CORTES ST,BREAKING AND ENTERING (B&E) MOTOR VEHICLE,116885  ELBERT PEREIRA,BREAKING AND ENTERING (B&E) MOTOR VEHICLE; LARCENY THEFT FROM MV - NON-ACCESSORY,,,,
https://www.wokewindows.org/incidents/202091520,202091520,false,2020-12-14 08:49:00,C11,Dorchester,false,451 WASHINGTON ST,WASHINGTON ST,ROBBERY,100417  THOMAS FLYNN,ROBBERY,,,,
https://www.wokewindows.org/incidents/202091505,202091505,false,2020-12-14 08:46:00,A1,Downtown,false,1 DEVONSHIRE ST,DEVONSHIRE ST,PROPERTY - LOST/ MISSING,,PROPERTY - LOST/ MISSING,,,,
https://www.wokewindows.org/incidents/202091507,202091507,false,2020-12-14 08:26:00,C11,Dorchester,false,5 RIDGEWOOD ST,RIDGEWOOD ST,TOWED MOTOR VEHICLE,,TOWED MOTOR VEHICLE,,,,
https://www.wokewindows.org/incidents/202091577,202091577,false,2020-12-14 08:26:00,A1,Downtown,false,4 W CEDAR ST,SUDBURY ST,INVESTIGATE PERSON,103579  PETER GARABEDIAN,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091513,202091513,false,2020-12-14 08:24:00,E13,Jamaica Plain,false,40 BICKFORD ST,BICKFORD ST,SICK ASSIST,,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202091561,202091561,false,2020-12-14 08:00:00,B2,Roxbury,false,221 DUDLEY ST,DUDLEY ST,INVESTIGATE PERSON,012026  DENNIS MORSON,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091550,202091550,false,2020-12-14 08:00:00,A1,Downtown,false,1 CANAL ST,SUDBURY ST,FRAUD - IMPERSONATION,103579  PETER GARABEDIAN,FRAUD - IMPERSONATION; FRAUD - WELFARE,,,,
https://www.wokewindows.org/incidents/202091536,202091536,false,2020-12-14 08:00:00,C11,Dorchester,false,500 NEPONSET AVE,NEPONSET AVE,LARCENY THEFT FROM BUILDING,,LARCENY THEFT FROM BUILDING,,,,
https://www.wokewindows.org/incidents/202091935,202091935,false,2020-12-14 08:00:00,B3,Mattapan,false,826 BLUE HILL AVE,BLUE HILL AVENUE,FRAUD - FALSE PRETENSE / SCHEME,,FRAUD - FALSE PRETENSE / SCHEME,,,,
https://www.wokewindows.org/incidents/202091777,202091777,false,2020-12-14 08:00:00,A1,Downtown,false,15 ESSEX ST,NEW SUDBURY ST,INVESTIGATE PROPERTY,103579  PETER GARABEDIAN,INVESTIGATE PROPERTY,,,,
